-2.000000000000000000e+00,-9.497074209708263881e-01
-1.991983967935871735e+00,-7.598523542539411535e-01
-1.983967935871743471e+00,-1.261198859507603132e+00
-1.975951903807615206e+00,-8.536243874080886584e-01
-1.967935871743486942e+00,-9.459413367806293049e-01
-1.959919839679358677e+00,-1.019389615027941787e+00
-1.951903807615230413e+00,-1.046767741212243807e+00
-1.943887775551102148e+00,-8.599700985179896673e-01
-1.935871743486973884e+00,-9.337270435009742409e-01
-1.927855711422845619e+00,-7.312901265614476509e-01
-1.919839679358717355e+00,-5.928116239446445945e-01
-1.911823647294589090e+00,-6.411575124837928241e-01
-1.903807615230460826e+00,-1.239279032995826313e+00
-1.895791583166332561e+00,-8.430187242909121803e-01
-1.887775551102204519e+00,-1.073350279549395658e+00
-1.879759519038076254e+00,-9.555197934462277276e-01
-1.871743486973947990e+00,-7.947721431819998461e-01
-1.863727454909819725e+00,-9.811822720671093956e-01
-1.855711422845691461e+00,-8.861612516093687608e-01
-1.847695390781563196e+00,-1.202827003824214147e+00
-1.839679358717434932e+00,-8.157160496952385875e-01
-1.831663326653306667e+00,-1.410513089670613951e+00
-1.823647294589178403e+00,-7.528751688281596355e-01
-1.815631262525050138e+00,-8.722508665567749730e-01
-1.807615230460921874e+00,-6.375079548763022963e-01
-1.799599198396793609e+00,-1.219326847092480515e+00
-1.791583166332665344e+00,-1.006487938005774518e+00
-1.783567134268537080e+00,-9.198331023952975860e-01
-1.775551102204408815e+00,-7.872707498339756027e-01
-1.767535070140280551e+00,-8.639364953180003193e-01
-1.759519038076152286e+00,-7.904951067359196060e-01
-1.751503006012024022e+00,-9.913739075613587914e-01
-1.743486973947895757e+00,-1.162656077561707413e+00
-1.735470941883767493e+00,-9.698185069396435543e-01
-1.727454909819639228e+00,-8.251728893361919281e-01
-1.719438877755510964e+00,-1.071457156807669175e+00
-1.711422845691382921e+00,-1.187268703614964727e+00
-1.703406813627254657e+00,-1.139838756237273598e+00
-1.695390781563126392e+00,-1.142374494745131752e+00
-1.687374749498998128e+00,-8.783169463597630955e-01
-1.679358717434869863e+00,-7.111367970814603812e-01
-1.671342685370741599e+00,-1.143504195595984818e+00
-1.663326653306613334e+00,-7.622708440168119992e-01
-1.655310621242485070e+00,-1.139690082731644072e+00
-1.647294589178356805e+00,-9.200130185978609987e-01
-1.639278557114228541e+00,-8.274927069248861899e-01
-1.631262525050100276e+00,-1.064076160871884724e+00
-1.623246492985972012e+00,-1.077741083756194929e+00
-1.615230460921843747e+00,-8.263731941749250520e-01
-1.607214428857715482e+00,-1.347300334953966505e+00
-1.599198396793587218e+00,-1.645948556962091747e+00
-1.591182364729458953e+00,-1.046088339337372330e+00
-1.583166332665330689e+00,-8.263602837646389920e-01
-1.575150300601202424e+00,-6.774662203799013405e-01
-1.567134268537074160e+00,-8.151398082627678843e-01
-1.559118236472945895e+00,-6.828799125516433755e-01
-1.551102204408817631e+00,-9.648184023509348561e-01
-1.543086172344689366e+00,-1.262009826290844794e+00
-1.535070140280561102e+00,-6.400468435357390407e-01
-1.527054108216432837e+00,-1.125803531598951857e+00
-1.519038076152304573e+00,-9.997496081969071691e-01
-1.511022044088176308e+00,-1.203508845827456764e+00
-1.503006012024048044e+00,-9.503194322796180149e-01
-1.494989979959919779e+00,-7.917417243812542305e-01
-1.486973947895791515e+00,-7.451235107326981133e-01
-1.478957915831663250e+00,-9.118487239991028837e-01
-1.470941883767534986e+00,-7.326052581422237697e-01
-1.462925851703406721e+00,-1.101408035533511409e+00
-1.454909819639278457e+00,-7.819835232296986627e-01
-1.446893787575150192e+00,-8.224367922535913422e-01
-1.438877755511021928e+00,-1.305224500443475932e+00
-1.430861723446893885e+00,-1.163548794077741810e+00
-1.422845691382765621e+00,-1.038933411436677945e+00
-1.414829659318637356e+00,-5.865888499143983026e-01
-1.406813627254509091e+00,-1.117370097769013748e+00
-1.398797595190380827e+00,-1.067430300775495278e+00
-1.390781563126252562e+00,-1.212892671546230039e+00
-1.382765531062124298e+00,-1.207442300065312502e+00
-1.374749498997996033e+00,-4.985012107324336417e-01
-1.366733466933867769e+00,-1.043125337748623593e+00
-1.358717434869739504e+00,-6.387767561322746923e-01
-1.350701402805611240e+00,-1.145880067504077893e+00
-1.342685370741482975e+00,-8.668307044059517796e-01
-1.334669338677354711e+00,-1.021399153653592240e+00
-1.326653306613226668e+00,-1.337702148192883689e+00
-1.318637274549098404e+00,-1.008162907761533278e+00
-1.310621242484970139e+00,-7.582715258921953749e-01
-1.302605210420841875e+00,-1.412725356242486185e+00
-1.294589178356713610e+00,-7.767044808397535194e-01
-1.286573146292585346e+00,-8.857504816278713999e-01
-1.278557114228457081e+00,-8.892619159512165083e-01
-1.270541082164328817e+00,-8.053830275996363142e-01
-1.262525050100200552e+00,-1.187991906352118043e+00
-1.254509018036072288e+00,-1.141210534350014072e+00
-1.246492985971944023e+00,-8.381882336756567575e-01
-1.238476953907815759e+00,-1.108068336211629035e+00
-1.230460921843687494e+00,-1.163513197892637185e+00
-1.222444889779559229e+00,-1.283683144683807731e+00
-1.214428857715430965e+00,-8.211105940902259093e-01
-1.206412825651302700e+00,-9.492326303614136984e-01
-1.198396793587174436e+00,-7.870935296229824019e-01
-1.190380761523046171e+00,-7.617937593297930965e-01
-1.182364729458917907e+00,-7.396147800542525186e-01
-1.174348697394789642e+00,-1.294340466318819161e+00
-1.166332665330661378e+00,-1.035367970710256325e+00
-1.158316633266533113e+00,-8.112006734160285282e-01
-1.150300601202404849e+00,-1.133325474912854958e+00
-1.142284569138276584e+00,-9.450178802478758078e-01
-1.134268537074148320e+00,-8.082857068474602613e-01
-1.126252505010020055e+00,-1.013766591895915781e+00
-1.118236472945891791e+00,-5.649482948744622979e-01
-1.110220440881763526e+00,-1.069429327590047718e+00
-1.102204408817635262e+00,-5.552046031725873521e-01
-1.094188376753506997e+00,-7.032800649254169478e-01
-1.086172344689378733e+00,-7.744397078512466059e-01
-1.078156312625250468e+00,-5.910903360917034721e-01
-1.070140280561122204e+00,-8.616721177862045611e-01
-1.062124248496993939e+00,-7.162759944057328632e-01
-1.054108216432865675e+00,-7.882993901194423891e-01
-1.046092184368737410e+00,-5.900687316465829113e-01
-1.038076152304609145e+00,-9.748499134478076922e-01
-1.030060120240480881e+00,-9.168121118484275911e-01
-1.022044088176352838e+00,-7.699699264038142310e-01
-1.014028056112224574e+00,-7.575684207763171418e-01
-1.006012024048096309e+00,-1.176343906838205555e+00
-9.979959919839680449e-01,-7.171183368630446031e-01
-9.899799599198397804e-01,-1.103800308453106727e+00
-9.819639278557115158e-01,-6.738983672055637308e-01
-9.739478957915832513e-01,-8.626033565604991349e-01
-9.659318637274549868e-01,-8.152589705129476005e-01
-9.579158316633267223e-01,-8.880953350645698352e-01
-9.498997995991984578e-01,-7.198937554891252644e-01
-9.418837675350701932e-01,-8.799162363700293588e-01
-9.338677354709419287e-01,-9.966122867884587011e-01
-9.258517034068136642e-01,-9.263680184229348136e-01
-9.178356713426853997e-01,-7.577254483305393418e-01
-9.098196392785571351e-01,-9.672334833015648892e-01
-9.018036072144288706e-01,-8.303959474514369665e-01
-8.937875751503006061e-01,-8.555691244369980630e-01
-8.857715430861723416e-01,-5.953537873554525239e-01
-8.777555110220440771e-01,-8.378746071566381959e-01
-8.697394789579160346e-01,-8.847693331138660744e-01
-8.617234468937877701e-01,-8.752781252855789118e-01
-8.537074148296595055e-01,-6.304006358767070273e-01
-8.456913827655312410e-01,-7.022029794599118357e-01
-8.376753507014029765e-01,-4.608214789444348147e-01
-8.296593186372747120e-01,-7.605969815581934412e-01
-8.216432865731464474e-01,-8.512313000554274645e-01
-8.136272545090181829e-01,-6.514665520497098239e-01
-8.056112224448899184e-01,-3.019902068468538481e-02
-7.975951903807616539e-01,-9.995390899529625894e-01
-7.895791583166333893e-01,-6.912739015302393764e-01
-7.815631262525051248e-01,-6.097541709148709410e-01
-7.735470941883768603e-01,-9.933047446547029757e-01
-7.655310621242485958e-01,-6.405125646333603706e-01
-7.575150300601203313e-01,-1.016405640466557347e+00
-7.494989979959920667e-01,-3.389014010688043421e-01
-7.414829659318638022e-01,-8.219264666207013459e-01
-7.334669338677355377e-01,-1.037371104311582304e+00
-7.254509018036072732e-01,-7.849957717842518390e-01
-7.174348697394790086e-01,-4.689025480057374407e-01
-7.094188376753507441e-01,-7.603064975935923675e-01
-7.014028056112224796e-01,-3.648267771767759182e-01
-6.933867735470942151e-01,-6.856075370920209355e-01
-6.853707414829659506e-01,-5.706811146766579412e-01
-6.773547094188376860e-01,-6.526096258460424293e-01
-6.693386773547094215e-01,-6.705287231817026461e-01
-6.613226452905813790e-01,-4.439680932065944718e-01
-6.533066132264531145e-01,-2.366810710560508513e-01
-6.452905811623248500e-01,-8.970722491611027305e-01
-6.372745490981965855e-01,-4.961827907241642133e-01
-6.292585170340683209e-01,-1.057297405328070372e+00
-6.212424849699400564e-01,-6.933729241270483179e-01
-6.132264529058117919e-01,-6.923467835336738485e-01
-6.052104208416835274e-01,-4.870794667423191115e-01
-5.971943887775552628e-01,-9.158494399994759894e-01
-5.891783567134269983e-01,-5.032429237516314879e-01
-5.811623246492987338e-01,-8.165428776635379471e-01
-5.731462925851704693e-01,-8.046042498617202998e-01
-5.651302605210422048e-01,-4.399034354757662690e-01
-5.571142284569139402e-01,-4.023082017885017958e-01
-5.490981963927856757e-01,-4.734431046766729434e-01
-5.410821643286574112e-01,-8.504553521961478735e-01
-5.330661322645291467e-01,-5.716730579597316675e-01
-5.250501002004008821e-01,-4.425533752374720131e-01
-5.170340681362726176e-01,-7.384501998441176385e-01
-5.090180360721443531e-01,-5.636414755464675963e-01
-5.010020040080160886e-01,-6.336389951817094079e-01
-4.929859719438878241e-01,-4.344393598091004227e-01
-4.849699398797595595e-01,-7.084364767153956688e-01
-4.769539078156312950e-01,-7.560746630136355728e-01
-4.689378757515030305e-01,-3.260497762792426979e-01
-4.609218436873749880e-01,-2.899800867618581579e-01
-4.529058116232467235e-01,-6.201877661196890656e-01
-4.448897795591184590e-01,-5.537088322922663064e-01
-4.368737474949901944e-01,-1.890639143777684550e-01
-4.288577154308619299e-01,7.975603440109230169e-02
-4.208416833667336654e-01,-3.330909991445768492e-01
-4.128256513026054009e-01,-4.763086204962310721e-01
-4.048096192384771363e-01,-8.591069992564454028e-02
-3.967935871743488718e-01,-3.861030779590200468e-01
-3.887775551102206073e-01,-2.352647931339437726e-01
-3.807615230460923428e-01,-4.572174785452767787e-01
-3.727454909819640783e-01,-4.311562136318590199e-01
-3.647294589178358137e-01,7.384683623869880975e-02
-3.567134268537075492e-01,-7.583607113607910843e-01
-3.486973947895792847e-01,-1.168608492553593614e-01
-3.406813627254510202e-01,-2.956718713522479836e-01
-3.326653306613227556e-01,-7.133386037137079416e-02
-3.246492985971944911e-01,-3.397065142160823892e-01
-3.166332665330662266e-01,-2.719831700225057713e-01
-3.086172344689379621e-01,-4.763015133653354383e-01
-3.006012024048096976e-01,-6.281150163631854522e-02
-2.925851703406814330e-01,-3.205907628334562776e-01
-2.845691382765531685e-01,-1.696263975388421774e-01
-2.765531062124249040e-01,-2.412934003493794610e-01
-2.685370741482966395e-01,-8.057788364486617727e-02
-2.605210420841683749e-01,-9.860298926792393504e-02
-2.525050100200403325e-01,5.072778103177474907e-02
-2.444889779559120679e-01,-1.879850546929849320e-01
-2.364729458917838034e-01,-9.710822348822878425e-02
-2.284569138276555389e-01,-3.169809479079361836e-01
-2.204408817635272744e-01,-6.299154750946150960e-02
-2.124248496993990099e-01,-1.801523464121213280e-01
-2.044088176352707453e-01,-9.886507168929001277e-02
-1.963927855711424808e-01,-3.160793240979904439e-01
-1.883767535070142163e-01,1.582755695095845738e-01
-1.803607214428859518e-01,-1.988967922419467571e-01
-1.723446893787576872e-01,5.243961319357504092e-03
-1.643286573146294227e-01,-1.966028913440217019e-01
